# big5 unicode
0xFFFD 0x1DFE
0xFFFD 0x1DFF
0xFFFD 0x1E00
0xFFFD 0x1E01
0xFFFD 0x1E02
0xFFFD 0x1E03
0xFFFD 0x1E04
0xFFFD 0x1E05
0xFFFD 0x1E06
0xFFFD 0x1E07
0xFFFD 0x1E08
0xFFFD 0x1E09
0xFFFD 0x1E0A
0xFFFD 0x1E0B
0xFFFD 0x1E0C
0xFFFD 0x1E0D
0xFFFD 0x1E0E
0xFFFD 0x1E0F
0xFFFD 0x1E10
0xFFFD 0x1E11
0xFFFD 0x1E12
0xFFFD 0x1E13
0xFFFD 0x1E14
0xFFFD 0x1E15
0xFFFD 0x1E16
0xFFFD 0x1E17
0xFFFD 0x1E18
0xFFFD 0x1E19
0xFFFD 0x1E1A
0xFFFD 0x1E1B
0xFFFD 0x1E1C
0xFFFD 0x1E1D
0xFFFD 0x1E1E
0xFFFD 0x1E1F
0xFFFD 0x1E20
0xFFFD 0x1E21
0xFFFD 0x1E22
0xFFFD 0x1E23
0xFFFD 0x1E24
0xFFFD 0x1E25
0xFFFD 0x1E26
0xFFFD 0x1E27
0xFFFD 0x1E28
0xFFFD 0x1E29
0xFFFD 0x1E2A
0xFFFD 0x1E2B
0xFFFD 0x1E2C
0xFFFD 0x1E2D
0xFFFD 0x1E2E
0xFFFD 0x1E2F
0xFFFD 0x1E30
0xFFFD 0x1E31
0xFFFD 0x1E32
0xFFFD 0x1E33
0xFFFD 0x1E34
0xFFFD 0x1E35
0xFFFD 0x1E36
0xFFFD 0x1E37
0xFFFD 0x1E38
0xFFFD 0x1E39
0xFFFD 0x1E3A
0x9BD6 0x1E3B
0xFFFD 0x1E3C
0xFFFD 0x1E3D
0xFFFD 0x1E3E
0xFFFD 0x1E3F
0xFFFD 0x1E40
0xFFFD 0x1E41
0xFFFD 0x1E42
0x9BD3 0x1E43
0xFFFD 0x1E44
0xFFFD 0x1E45
0xFFFD 0x1E46
0xFFFD 0x1E47
0xFFFD 0x1E48
0x9BD4 0x1E49
0xFFFD 0x1E4A
0xFFFD 0x1E4B
0xFFFD 0x1E4C
0xFFFD 0x1E4D
0xFFFD 0x1E4E
0xFFFD 0x1E4F
0xFFFD 0x1E50
0xFFFD 0x1E51
0xFFFD 0x1E52
0xFFFD 0x1E53
0xFFFD 0x1E54
0xFFFD 0x1E55
0xFFFD 0x1E56
0xFFFD 0x1E57
0xFFFD 0x1E58
0xFFFD 0x1E59
0xFFFD 0x1E5A
0xFFFD 0x1E5B
0xFFFD 0x1E5C
0xFFFD 0x1E5D
0xFFFD 0x1E5E
0xFFFD 0x1E5F
0xFFFD 0x1E60
0xFFFD 0x1E61
0xFFFD 0x1E62
0xFFFD 0x1E63
0xFFFD 0x1E64
0xFFFD 0x1E65
0xFFFD 0x1E66
0xFFFD 0x1E67
0xFFFD 0x1E68
0xFFFD 0x1E69
0xFFFD 0x1E6A
0xFFFD 0x1E6B
0xFFFD 0x1E6C
0xFFFD 0x1E6D
0xFFFD 0x1E6E
0xFFFD 0x1E6F
0xFFFD 0x1E70
0xFFFD 0x1E71
0xFFFD 0x1E72
0xFFFD 0x1E73
0xFFFD 0x1E74
0xFFFD 0x1E75
0xFFFD 0x1E76
0xFFFD 0x1E77
0xFFFD 0x1E78
0xFFFD 0x1E79
0xFFFD 0x1E7A
0xFFFD 0x1E7B
0xFFFD 0x1E7C
0xFFFD 0x1E7D
0xFFFD 0x1E7E
0xFFFD 0x1E7F
0xFFFD 0x1E80
0xFFFD 0x1E81
0xFFFD 0x1E82
0xFFFD 0x1E83
0xFFFD 0x1E84
0xFFFD 0x1E85
0xFFFD 0x1E86
0xFFFD 0x1E87
0xFFFD 0x1E88
0xFFFD 0x1E89
0xFFFD 0x1E8A
0xFFFD 0x1E8B
0xFFFD 0x1E8C
0xFFFD 0x1E8D
0xFFFD 0x1E8E
0xFFFD 0x1E8F
0xFFFD 0x1E90
0xFFFD 0x1E91
0xFFFD 0x1E92
0xFFFD 0x1E93
0xFFFD 0x1E94
0xFFFD 0x1E95
0xFFFD 0x1E96
0xFFFD 0x1E97
0xFFFD 0x1E98
0xFFFD 0x1E99
0xFFFD 0x1E9A
0xFFFD 0x1E9B
0xFFFD 0x1E9C
0xFFFD 0x1E9D
0xFFFD 0x1E9E
0xFFFD 0x1E9F
0xFFFD 0x1EA0
0xFFFD 0x1EA1
0xFFFD 0x1EA2
0xFFFD 0x1EA3
0xFFFD 0x1EA4
0xFFFD 0x1EA5
0xFFFD 0x1EA6
0xFFFD 0x1EA7
0xFFFD 0x1EA8
0xFFFD 0x1EA9
0xFFFD 0x1EAA
0xFFFD 0x1EAB
0xFFFD 0x1EAC
0xFFFD 0x1EAD
0xFFFD 0x1EAE
0xFFFD 0x1EAF
0xFFFD 0x1EB0
0xFFFD 0x1EB1
0xFFFD 0x1EB2
0xFFFD 0x1EB3
0xFFFD 0x1EB4
0xFFFD 0x1EB5
0xFFFD 0x1EB6
0xFFFD 0x1EB7
0xFFFD 0x1EB8
0xFFFD 0x1EB9
0xFFFD 0x1EBA
0xFFFD 0x1EBB
0xFFFD 0x1EBC
0xFFFD 0x1EBD
0xFFFD 0x1EBE
0xFFFD 0x1EBF
0xFFFD 0x1EC0
0xFFFD 0x1EC1
0xFFFD 0x1EC2
0xFFFD 0x1EC3
0xFFFD 0x1EC4
0xFFFD 0x1EC5
0xFFFD 0x1EC6
0xFFFD 0x1EC7
0xFFFD 0x1EC8
0xFFFD 0x1EC9
0xFFFD 0x1ECA
0xFFFD 0x1ECB
0xFFFD 0x1ECC
0xFFFD 0x1ECD
0xFFFD 0x1ECE
0xFFFD 0x1ECF
0xFFFD 0x1ED0
0xFFFD 0x1ED1
0xFFFD 0x1ED2
0xFFFD 0x1ED3
0xFFFD 0x1ED4
0xFFFD 0x1ED5
0xFFFD 0x1ED6
0xFFFD 0x1ED7
0xFFFD 0x1ED8
0xFFFD 0x1ED9
0xFFFD 0x1EDA
0xFFFD 0x1EDB
0xFFFD 0x1EDC
0xFFFD 0x1EDD
0xFFFD 0x1EDE
0xFFFD 0x1EDF
0xFFFD 0x1EE0
0xFFFD 0x1EE1
0xFFFD 0x1EE2
0xFFFD 0x1EE3
0xFFFD 0x1EE4
0xFFFD 0x1EE5
0xFFFD 0x1EE6
0xFFFD 0x1EE7
0xFFFD 0x1EE8
0xFFFD 0x1EE9
0xFFFD 0x1EEA
0xFFFD 0x1EEB
0xFFFD 0x1EEC
0xFFFD 0x1EED
0xFFFD 0x1EEE
0xFFFD 0x1EEF
0xFFFD 0x1EF0
0xFFFD 0x1EF1
0xA0DB 0x1EF2
0xA0EB 0x1EF3
0xFFFD 0x1EF4
0xFFFD 0x1EF5
0xFFFD 0x1EF6
0xFFFD 0x1EF7
0xFFFD 0x1EF8
0xFFFD 0x1EF9
0xFFFD 0x1EFA
0xFFFD 0x1EFB
0xFFFD 0x1EFC
0xFFFD 0x1EFD
0xFFFD 0x1EFE
0xFFFD 0x1EFF
0xFFFD 0x1F00
0xFFFD 0x1F01
0xFFFD 0x1F02
0xFFFD 0x1F03
0xFFFD 0x1F04
0xFFFD 0x1F05
0xFFFD 0x1F06
0xFFFD 0x1F07
0xFFFD 0x1F08
0xFFFD 0x1F09
0xFFFD 0x1F0A
0xFFFD 0x1F0B
0xFFFD 0x1F0C
0xFFFD 0x1F0D
0xFFFD 0x1F0E
0xFFFD 0x1F0F
0xFFFD 0x1F10
0xFFFD 0x1F11
0xFFFD 0x1F12
0xFFFD 0x1F13
0xFFFD 0x1F14
0xFFFD 0x1F15
0xFFFD 0x1F16
0xFFFD 0x1F17
0xFFFD 0x1F18
0xFFFD 0x1F19
0xFFFD 0x1F1A
0xFFFD 0x1F1B
0xFFFD 0x1F1C
0xFFFD 0x1F1D
0xFFFD 0x1F1E
0xFFFD 0x1F1F
0xFFFD 0x1F20
0xFFFD 0x1F21
0xFFFD 0x1F22
0xFFFD 0x1F23
0xFFFD 0x1F24
0xFFFD 0x1F25
0xFFFD 0x1F26
0xFFFD 0x1F27
0xFFFD 0x1F28
0xFFFD 0x1F29
0xFFFD 0x1F2A
0xFFFD 0x1F2B
0xFFFD 0x1F2C
0xFFFD 0x1F2D
0xFFFD 0x1F2E
0xFFFD 0x1F2F
0xFFFD 0x1F30
0xFFFD 0x1F31
0xFFFD 0x1F32
0xFFFD 0x1F33
0xFFFD 0x1F34
0xFFFD 0x1F35
0xFFFD 0x1F36
0xFFFD 0x1F37
0xFFFD 0x1F38
0xFFFD 0x1F39
0xFFFD 0x1F3A
0xFFFD 0x1F3B
0xFFFD 0x1F3C
0xFFFD 0x1F3D
0xFFFD 0x1F3E
0xFFFD 0x1F3F
0xFFFD 0x1F40
0xFFFD 0x1F41
0xFFFD 0x1F42
0xFFFD 0x1F43
0xFFFD 0x1F44
0xFFFD 0x1F45
0xFFFD 0x1F46
0xFFFD 0x1F47
0xFFFD 0x1F48
0xFFFD 0x1F49
0xFFFD 0x1F4A
0xFFFD 0x1F4B
0xFFFD 0x1F4C
0xFFFD 0x1F4D
0xFFFD 0x1F4E
0xFFFD 0x1F4F
0xFFFD 0x1F50
0xFFFD 0x1F51
0xFFFD 0x1F52
0xFFFD 0x1F53
0xFFFD 0x1F54
0xFFFD 0x1F55
0xFFFD 0x1F56
0xFFFD 0x1F57
0xFFFD 0x1F58
0xFFFD 0x1F59
0xFFFD 0x1F5A
0xFFFD 0x1F5B
0xFFFD 0x1F5C
0xFFFD 0x1F5D
0xFFFD 0x1F5E
0xFFFD 0x1F5F
0xFFFD 0x1F60
0xFFFD 0x1F61
0xFFFD 0x1F62
0xFFFD 0x1F63
0xFFFD 0x1F64
0xFFFD 0x1F65
0xFFFD 0x1F66
0xFFFD 0x1F67
0xFFFD 0x1F68
0xFFFD 0x1F69
0xFFFD 0x1F6A
0xFFFD 0x1F6B
0xFFFD 0x1F6C
0xFFFD 0x1F6D
0xFFFD 0x1F6E
0xFFFD 0x1F6F
0xFFFD 0x1F70
0xFFFD 0x1F71
0xFFFD 0x1F72
0xFFFD 0x1F73
0xFFFD 0x1F74
0xFFFD 0x1F75
0xFFFD 0x1F76
0xFFFD 0x1F77
0xFFFD 0x1F78
0xFFFD 0x1F79
0xFFFD 0x1F7A
0xFFFD 0x1F7B
0xFFFD 0x1F7C
0xFFFD 0x1F7D
0xFFFD 0x1F7E
0xFFFD 0x1F7F
0xFFFD 0x1F80
0xFFFD 0x1F81
0xFFFD 0x1F82
0xFFFD 0x1F83
0xFFFD 0x1F84
0xFFFD 0x1F85
0xFFFD 0x1F86
0xFFFD 0x1F87
0xFFFD 0x1F88
0xFFFD 0x1F89
0xFFFD 0x1F8A
0xFFFD 0x1F8B
0xFFFD 0x1F8C
0xFFFD 0x1F8D
0xFFFD 0x1F8E
0xFFFD 0x1F8F
0xFFFD 0x1F90
0xFFFD 0x1F91
0xFFFD 0x1F92
0xFFFD 0x1F93
0xFFFD 0x1F94
0xFFFD 0x1F95
0xFFFD 0x1F96
0xFFFD 0x1F97
0xFFFD 0x1F98
0xFFFD 0x1F99
0xFFFD 0x1F9A
0xFFFD 0x1F9B
0xFFFD 0x1F9C
0xFFFD 0x1F9D
0xFFFD 0x1F9E
0xFFFD 0x1F9F
0xFFFD 0x1FA0
0xFFFD 0x1FA1
0xFFFD 0x1FA2
0xFFFD 0x1FA3
0xFFFD 0x1FA4
0xFFFD 0x1FA5
0xFFFD 0x1FA6
0xFFFD 0x1FA7
0xFFFD 0x1FA8
0xFFFD 0x1FA9
0xFFFD 0x1FAA
0xFFFD 0x1FAB
0xFFFD 0x1FAC
0xFFFD 0x1FAD
0xFFFD 0x1FAE
0xFFFD 0x1FAF
0xFFFD 0x1FB0
0xFFFD 0x1FB1
0xFFFD 0x1FB2
0xFFFD 0x1FB3
0xFFFD 0x1FB4
0xFFFD 0x1FB5
0xFFFD 0x1FB6
0xFFFD 0x1FB7
0xFFFD 0x1FB8
0xFFFD 0x1FB9
0xFFFD 0x1FBA
0xFFFD 0x1FBB
0xFFFD 0x1FBC
0xFFFD 0x1FBD
0xFFFD 0x1FBE
0xFFFD 0x1FBF
0xFFFD 0x1FC0
0xFFFD 0x1FC1
0xFFFD 0x1FC2
0xFFFD 0x1FC3
0xFFFD 0x1FC4
0xFFFD 0x1FC5
0xFFFD 0x1FC6
0xFFFD 0x1FC7
0xFFFD 0x1FC8
0xFFFD 0x1FC9
0xFFFD 0x1FCA
0xFFFD 0x1FCB
0xFFFD 0x1FCC
0xFFFD 0x1FCD
0xFFFD 0x1FCE
0xFFFD 0x1FCF
0xFFFD 0x1FD0
0xFFFD 0x1FD1
0xFFFD 0x1FD2
0xFFFD 0x1FD3
0xFFFD 0x1FD4
0xFFFD 0x1FD5
0xFFFD 0x1FD6
0xFFFD 0x1FD7
0xFFFD 0x1FD8
0xFFFD 0x1FD9
0xFFFD 0x1FDA
0xFFFD 0x1FDB
0xFFFD 0x1FDC
0xFFFD 0x1FDD
0xFFFD 0x1FDE
0xFFFD 0x1FDF
0xFFFD 0x1FE0
0xFFFD 0x1FE1
0xFFFD 0x1FE2
0xFFFD 0x1FE3
0xFFFD 0x1FE4
0xFFFD 0x1FE5
0xFFFD 0x1FE6
0xFFFD 0x1FE7
0xFFFD 0x1FE8
0xFFFD 0x1FE9
0xFFFD 0x1FEA
0xFFFD 0x1FEB
0xFFFD 0x1FEC
0xFFFD 0x1FED
0xFFFD 0x1FEE
0xFFFD 0x1FEF
0xFFFD 0x1FF0
0xFFFD 0x1FF1
0xFFFD 0x1FF2
0xFFFD 0x1FF3
0xFFFD 0x1FF4
0xFFFD 0x1FF5
0xFFFD 0x1FF6
0xFFFD 0x1FF7
0xFFFD 0x1FF8
0xFFFD 0x1FF9
0xFFFD 0x1FFA
0xFFFD 0x1FFB
0xFFFD 0x1FFC
0xFFFD 0x1FFD
0xFFFD 0x1FFE
0xFFFD 0x1FFF
0xFFFD 0x2000
0xFFFD 0x2001
0xFFFD 0x2002
0xFFFD 0x2003
0xFFFD 0x2004
0xFFFD 0x2005
0xFFFD 0x2006
0xFFFD 0x2007
0xFFFD 0x2008
0xFFFD 0x2009
0xFFFD 0x200A
0xFFFD 0x200B
0xFFFD 0x200C
0xFFFD 0x200D
0xFFFD 0x200E
0xFFFD 0x200F
0x9FEC 0x2010
0xFFFD 0x2011
0xFFFD 0x2012
0xA156 0x2013
0xA158 0x2014
0xA277 0x2015
0xA1FC 0x2016
0xFFFD 0x2017
0xA1A5 0x2018
0xA1A6 0x2019
0xFFFD 0x201A
0xFFFD 0x201B
0xA1A7 0x201C
0xA1A8 0x201D
0xFFFD 0x201E
0xFFFD 0x201F
0xA1CF 0x2020
0x91DE 0x2021
0xA145 0x2022
0xFFFD 0x2023
0xA3BB 0x2024
0xA14C 0x2025
0xA14B 0x2026
0xA145 0x2027
0xFFFD 0x2028
0xFFFD 0x2029
0xFFFD 0x202A
0xFFFD 0x202B
0xFFFD 0x202C
0xFFFD 0x202D
0xFFFD 0x202E
0xFFFD 0x202F
0xFEE2 0x2030
0xFFFD 0x2031
0xA1AC 0x2032
0xA1B2 0x2033
0xFFFD 0x2034
0xA1AB 0x2035
0xFFFD 0x2036
0xFFFD 0x2037
0xFFFD 0x2038
0xFFFD 0x2039
0xFFFD 0x203A
0xA1B0 0x203B
0x91F7 0x203C
0xFFFD 0x203D
0xA1C3 0x203E
0xFFFD 0x203F
0xFFFD 0x2040
0xFFFD 0x2041
0xFFFD 0x2042
0xFFFD 0x2043
0xFFFD 0x2044
0xFFFD 0x2045
0xFFFD 0x2046
0xFFFD 0x2047
0xFFFD 0x2048
0xFFFD 0x2049
0xFFFD 0x204A
0xFFFD 0x204B
0xFFFD 0x204C
0xFFFD 0x204D
0xFFFD 0x204E
0xFFFD 0x204F
0xFFFD 0x2050
0xFFFD 0x2051
0xFFFD 0x2052
0xFFFD 0x2053
0xFFFD 0x2054
0xFFFD 0x2055
0xFFFD 0x2056
0xFFFD 0x2057
0xFFFD 0x2058
0xFFFD 0x2059
0xFFFD 0x205A
0xFFFD 0x205B
0xFFFD 0x205C
0xFFFD 0x205D
0xFFFD 0x205E
0xFFFD 0x205F
0xFFFD 0x2060
0xFFFD 0x2061
0xFFFD 0x2062
0xFFFD 0x2063
0xFFFD 0x2064
0xFFFD 0x2065
0xFFFD 0x2066
0xFFFD 0x2067
0xFFFD 0x2068
0xFFFD 0x2069
0xFFFD 0x206A
0xFFFD 0x206B
0xFFFD 0x206C
0xFFFD 0x206D
0xFFFD 0x206E
0xFFFD 0x206F
0xFFFD 0x2070
0xFFFD 0x2071
0xFFFD 0x2072
0xFFFD 0x2073
0xFFFD 0x2074
0xFFFD 0x2075
0xFFFD 0x2076
0xFFFD 0x2077
0xFFFD 0x2078
0xFFFD 0x2079
0xFFFD 0x207A
0xFFFD 0x207B
0xFFFD 0x207C
0xFFFD 0x207D
0xFFFD 0x207E
0xFFFD 0x207F
0xFFFD 0x2080
0xFFFD 0x2081
0xFFFD 0x2082
0xFFFD 0x2083
0xFFFD 0x2084
0xFFFD 0x2085
0xFFFD 0x2086
0xFFFD 0x2087
0xFFFD 0x2088
0xFFFD 0x2089
0xFFFD 0x208A
0xFFFD 0x208B
0xFFFD 0x208C
0xFFFD 0x208D
0xFFFD 0x208E
0xFFFD 0x208F
0xFFFD 0x2090
0xFFFD 0x2091
0xFFFD 0x2092
0xFFFD 0x2093
0xFFFD 0x2094
0xFFFD 0x2095
0xFFFD 0x2096
0xFFFD 0x2097
0xFFFD 0x2098
0xFFFD 0x2099
0xFFFD 0x209A
0xFFFD 0x209B
0xFFFD 0x209C
0xFFFD 0x209D
0xFFFD 0x209E
0xFFFD 0x209F
0xFFFD 0x20A0
0xFFFD 0x20A1
0xFFFD 0x20A2
0xFFFD 0x20A3
0xFFFD 0x20A4
0xFFFD 0x20A5
0xFFFD 0x20A6
0xFFFD 0x20A7
0xFFFD 0x20A8
0xFFFD 0x20A9
0xFFFD 0x20AA
0xFFFD 0x20AB
0xA3E1 0x20AC
0xFFFD 0x20AD
0xFFFD 0x20AE
0xFFFD 0x20AF
0xFFFD 0x20B0
0xFFFD 0x20B1
0xFFFD 0x20B2
0xFFFD 0x20B3
0xFFFD 0x20B4
0xFFFD 0x20B5
0xFFFD 0x20B6
0xFFFD 0x20B7
0xFFFD 0x20B8
0xFFFD 0x20B9
0xFFFD 0x20BA
0xFFFD 0x20BB
0xFFFD 0x20BC
0xFFFD 0x20BD
0xFFFD 0x20BE
0xFFFD 0x20BF
0xFFFD 0x20C0
0xFFFD 0x20C1
0xFFFD 0x20C2
0xFFFD 0x20C3
0xFFFD 0x20C4
0xFFFD 0x20C5
0xFFFD 0x20C6
0xFFFD 0x20C7
0xFFFD 0x20C8
0xFFFD 0x20C9
0xFFFD 0x20CA
0xFFFD 0x20CB
0xFFFD 0x20CC
0xFFFD 0x20CD
0xFFFD 0x20CE
0xFFFD 0x20CF
0xFFFD 0x20D0
0xFFFD 0x20D1
0xFFFD 0x20D2
0xFFFD 0x20D3
0xFFFD 0x20D4
0xFFFD 0x20D5
0xFFFD 0x20D6
0xFFFD 0x20D7
0xFFFD 0x20D8
0xFFFD 0x20D9
0xFFFD 0x20DA
0xFFFD 0x20DB
0xFFFD 0x20DC
0xFFFD 0x20DD
0xFFFD 0x20DE
0xFFFD 0x20DF
0xFFFD 0x20E0
0xFFFD 0x20E1
0xFFFD 0x20E2
0xFFFD 0x20E3
0xFFFD 0x20E4
0xFFFD 0x20E5
0xFFFD 0x20E6
0xFFFD 0x20E7
0xFFFD 0x20E8
0xFFFD 0x20E9
0xFFFD 0x20EA
0xFFFD 0x20EB
0xFFFD 0x20EC
0xFFFD 0x20ED
0xFFFD 0x20EE
0xFFFD 0x20EF
0xFFFD 0x20F0
0xFFFD 0x20F1
0xFFFD 0x20F2
0xFFFD 0x20F3
0xFFFD 0x20F4
0xFFFD 0x20F5
0xFFFD 0x20F6
0xFFFD 0x20F7
0xFFFD 0x20F8
0xFFFD 0x20F9
0xFFFD 0x20FA
0xFFFD 0x20FB
0xFFFD 0x20FC
0xFFFD 0x20FD
0xFFFD 0x20FE
0xFFFD 0x20FF
0xFFFD 0x2100
0xFFFD 0x2101
0xFFFD 0x2102
0xA24A 0x2103
0xFFFD 0x2104
0xA1C1 0x2105
0xFFFD 0x2106
0xFFFD 0x2107
0xFFFD 0x2108
0xA24B 0x2109
0xFFFD 0x210A
0xFFFD 0x210B
0xFFFD 0x210C
0xFFFD 0x210D
0xFFFD 0x210E
0xFFFD 0x210F
0xFFFD 0x2110
0xFFFD 0x2111
0xFFFD 0x2112
0xFFFD 0x2113
0xFFFD 0x2114
0xFFFD 0x2115
0x9DCF 0x2116
0xFFFD 0x2117
0xFFFD 0x2118
0xFFFD 0x2119
0xFFFD 0x211A
0xFFFD 0x211B
0xFFFD 0x211C
0xFFFD 0x211D
0x9DE2 0x211E
0xFFFD 0x211F
0xFFFD 0x2120
0x9DC9 0x2121
0x97FC 0x2122
0xFFFD 0x2123
0xFFFD 0x2124
0xFFFD 0x2125
0xFFFD 0x2126
0xFFFD 0x2127
0xFFFD 0x2128
0xFFFD 0x2129
0xFFFD 0x212A
0x9652 0x212B
0xFFFD 0x212C
0xFFFD 0x212D
0xFFFD 0x212E
0xFFFD 0x212F
0xFFFD 0x2130
0xFFFD 0x2131
0xFFFD 0x2132
0xFFFD 0x2133
0xFFFD 0x2134
0xFFFD 0x2135
0xFFFD 0x2136
0xFFFD 0x2137
0xFFFD 0x2138
0xFFFD 0x2139
0xFFFD 0x213A
0x9DC8 0x213B
0xFFFD 0x213C
0xFFFD 0x213D
0xFFFD 0x213E
0xFFFD 0x213F
0xFFFD 0x2140
0xFFFD 0x2141
0xFFFD 0x2142
0xFFFD 0x2143
0xFFFD 0x2144
0xFFFD 0x2145
0xFFFD 0x2146
0xFFFD 0x2147
0xFFFD 0x2148
0xFFFD 0x2149
0xFFFD 0x214A
0xFFFD 0x214B
0xFFFD 0x214C
0xFFFD 0x214D
0xFFFD 0x214E
0xFFFD 0x214F
0xFFFD 0x2150
0xFFFD 0x2151
0xFFFD 0x2152
0xFEB1 0x2153
0xFEB2 0x2154
0xFEB5 0x2155
0xFEB6 0x2156
0xFEB7 0x2157
0xFEB8 0x2158
0xFEB9 0x2159
0xFEBA 0x215A
0xFEC1 0x215B
0xFEC2 0x215C
0xFEC3 0x215D
0xFEC4 0x215E
0xFFFD 0x215F
0xA2B9 0x2160
0xA2BA 0x2161
0xA2BB 0x2162
0xA2BC 0x2163
0xA2BD 0x2164
0xA2BE 0x2165
0xA2BF 0x2166
0xA2C0 0x2167
0xA2C1 0x2168
0xA2C2 0x2169
0xFFFD 0x216A
0xFFFD 0x216B
0xFFFD 0x216C
0xFFFD 0x216D
0xFFFD 0x216E
0xFFFD 0x216F
0xC6B5 0x2170
0xC6B6 0x2171
0xC6B7 0x2172
0xC6B8 0x2173
0xC6B9 0x2174
0xC6BA 0x2175
0xC6BB 0x2176
0xC6BC 0x2177
0xC6BD 0x2178
0xC6BE 0x2179
0xFFFD 0x217A
0xFFFD 0x217B
0xFFFD 0x217C
0xFFFD 0x217D
0xFFFD 0x217E
0xFFFD 0x217F
0xFFFD 0x2180
0xFFFD 0x2181
0xFFFD 0x2182
0xFFFD 0x2183
0xFFFD 0x2184
0xFFFD 0x2185
0xFFFD 0x2186
0xFFFD 0x2187
0xFFFD 0x2188
0xFFFD 0x2189
0xFFFD 0x218A
0xFFFD 0x218B
0xFFFD 0x218C
0xFFFD 0x218D
0xFFFD 0x218E
0xFFFD 0x218F
0xA1F6 0x2190
0xA1F4 0x2191
0xA1F7 0x2192
0xA1F5 0x2193
0x91FB 0x2194
0x91F6 0x2195
0xA1F8 0x2196
0xA1F9 0x2197
0xA1FB 0x2198
0xA1FA 0x2199
0xFFFD 0x219A
0xFFFD 0x219B
0xFFFD 0x219C
0xFFFD 0x219D
0xFFFD 0x219E
0xFFFD 0x219F
0xFFFD 0x21A0
0xFFFD 0x21A1
0xFFFD 0x21A2
0xFFFD 0x21A3
0xFFFD 0x21A4
0xFFFD 0x21A5
0xFFFD 0x21A6
0xFFFD 0x21A7
0x91FA 0x21A8
0xFFFD 0x21A9
0xFFFD 0x21AA
0xFFFD 0x21AB
0xFFFD 0x21AC
0xFFFD 0x21AD
0xFFFD 0x21AE
0xFFFD 0x21AF
0xFFFD 0x21B0
0xFFFD 0x21B1
0x9DFD 0x21B2
0xFFFD 0x21B3
0xFFFD 0x21B4
0xFFFD 0x21B5
0xFFFD 0x21B6
0xFFFD 0x21B7
0xC877 0x21B8
0xC878 0x21B9
0xFFFD 0x21BA
0xFFFD 0x21BB
0xFFFD 0x21BC
0xFFFD 0x21BD
0xFFFD 0x21BE
0xFFFD 0x21BF
0xFFFD 0x21C0
0xFFFD 0x21C1
0xFFFD 0x21C2
0xFFFD 0x21C3
0xFFFD 0x21C4
0xFFFD 0x21C5
0xFFFD 0x21C6
0xFFFD 0x21C7
0xFFFD 0x21C8
0xFFFD 0x21C9
0xFFFD 0x21CA
0x9653 0x21CB
0xFFFD 0x21CC
0xFFFD 0x21CD
0xFFFD 0x21CE
0xFFFD 0x21CF
0xFFFD 0x21D0
0xFFFD 0x21D1
0xFFFD 0x21D2
0xFFFD 0x21D3
0x9965 0x21D4
0xFFFD 0x21D5
0xFFFD 0x21D6
0xFFFD 0x21D7
0xFFFD 0x21D8
0xFFFD 0x21D9
0xFFFD 0x21DA
0xFFFD 0x21DB
0xFFFD 0x21DC
0xFFFD 0x21DD
0xFFFD 0x21DE
0xFFFD 0x21DF
0xFFFD 0x21E0
0xFFFD 0x21E1
0xFFFD 0x21E2
0xFFFD 0x21E3
0xFFFD 0x21E4
0xFFFD 0x21E5
0x9D4A 0x21E6
0xC876 0x21E7
0x9D49 0x21E8
0x9D4C 0x21E9
0xFFFD 0x21EA
0xFFFD 0x21EB
0xFFFD 0x21EC
0xFFFD 0x21ED
0xFFFD 0x21EE
0xFFFD 0x21EF
0xFFFD 0x21F0
0xFFFD 0x21F1
0xFFFD 0x21F2
0xFFFD 0x21F3
0xFFFD 0x21F4
0xFFFD 0x21F5
0xFFFD 0x21F6
0xFFFD 0x21F7
0xFFFD 0x21F8
0xFFFD 0x21F9
0xFFFD 0x21FA
0xFFFD 0x21FB
0xFFFD 0x21FC
0xFFFD 0x21FD
0xFFFD 0x21FE
0xFFFD 0x21FF
0x91F9 0x2200
0xFFFD 0x2201
0xA079 0x2202
0x98F9 0x2203
0xFFFD 0x2204
0xFFFD 0x2205
0xFFFD 0x2206
0xA1BE 0x2207
0x916B 0x2208
0xFFFD 0x2209
0xFFFD 0x220A
0x915F 0x220B
0xFFFD 0x220C
0xFFFD 0x220D
0xFFFD 0x220E
0xA353 0x220F
0xFFFD 0x2210
0xA355 0x2211
0xFFFD 0x2212
0xFFFD 0x2213
0xFFFD 0x2214
0xA241 0x2215
0xA242 0x2216
0xFFFD 0x2217
0xA258 0x2218
0xFFFD 0x2219
0xA1D4 0x221A
0xFFFD 0x221B
0xFFFD 0x221C
0xFFFD 0x221D
0xA1DB 0x221E
0xA1E8 0x221F
0xA1E7 0x2220
0xFFFD 0x2221
0xFFFD 0x2222
0xA1FD 0x2223
0xFFFD 0x2224
0xA1FC 0x2225
0xFFFD 0x2226
0xA34E 0x2227
0xA2E4 0x2228
0xA1E4 0x2229
0xA1E5 0x222A
0xA1EC 0x222B
0x9F4C 0x222C
0xFFFD 0x222D
0xA1ED 0x222E
0xFFFD 0x222F
0xFFFD 0x2230
0xFFFD 0x2231
0xFFFD 0x2232
0xFFFD 0x2233
0xA1EF 0x2234
0xA1EE 0x2235
0xA147 0x2236
0x9F46 0x2237
0xFFFD 0x2238
0xFFFD 0x2239
0xFFFD 0x223A
